lat,long,amenity,name,description,operator,brand,brand:wikipedia,density100,density200,density300,density500,nearest_com_100_sum,nearest_com_100_mean,nearest_com_100_std,nearest_com_200_sum,nearest_com_200_mean,nearest_com_200_std,nearest_com_300_sum,nearest_com_300_mean,nearest_com_300_std,nearest_com_500_sum,nearest_com_500_mean,nearest_com_500_std,nearest_facility_dist,nearest_atm_dist,nearest_cafe_dist,nearest_grocery_dist,nearest_pharmacy_dist,nearest_medics_dist,nearest_bank_dist,nearest_fast_food_dist,nearest_post_office_dist,nearest_education_neig_dist,nearest_postamat_dist,nearest_goverment_dist,nearest_sdek_dist,nearest_post_box_dist,nearest_pvz_neig_dist
43.118162100000006,131.8800294,cafe,Paparazzi,,,,,154.0,1003.0,1624.0,4696.0,5,56.555329060132976,39.3419504120354,17,128.383043017545,53.96570863551932,37,195.38742360956047,74.40677219142364,65,288.52108163619454,126.41448180858403,197.24177894124182,67.29886319793363,0.0,22.014526684343966,242.74679039544466,570.1899946106086,245.6245851441368,132.84873223987037,403.21127234648816,147.63363703121126,918.9533888584451,503.20828628427466,389.07755510777093,489.3278572758212,2875.323985872309
43.1270206,131.9042875,bank,Примсоцбанк,,,,,120.0,1872.0,3536.0,9688.0,2,4.072356370474818,4.072356370474818,9,129.01201544898495,68.82214126807445,12,156.33674322903983,77.3030783452895,25,279.47407994820514,137.33760659936746,437.9632872569833,8.144712740949636,126.10580415123096,169.06586201208592,190.83452336974642,137.59237254441078,0.0,270.16590468372374,361.95362134991115,116.24704446303167,323.9504877331355,727.3270662187191,632.1901485384121,1293.0253609565639,757.7122629174421
43.1252389,131.95569609999998,cafe,Столовая,,,,,309.0,1348.0,2387.0,8332.0,1,0.0,0.0,2,71.16328978712383,71.16328978712383,7,204.1967779800386,94.64642124296084,10,270.18790811350317,130.99036785789988,160.2269347875635,792.7014947552397,0.0,257.8552857250082,370.6898579618993,992.8969164320367,1239.9255394813374,142.32657957424766,887.5473971807469,587.8078874362876,382.356281941224,1251.4581715258605,1869.8775803835667,2240.780478202521,2094.762677878965
43.1261455,131.9428279,cafe,Корейская кухня,,,,,1202.0,2547.0,4392.0,9454.0,4,67.7143437844802,39.36724172502761,6,95.84303320126294,52.16267433027489,8,130.03568577411974,75.19768539693493,14,232.746177082657,133.31317236476048,102.83558073242142,92.70154780571761,0.0,82.88429077592417,95.27153655627907,85.79947137567449,211.9669997763485,961.2729469815406,163.72790111364196,95.66410444869207,549.461420273314,221.44332586835674,839.5585634950895,1660.2682268034803,1673.2110344564771
43.125375,131.9427743,medics,,,,,,398.0,2386.0,3967.0,8552.0,2,48.85781339692636,36.941657978748125,4,105.30231644671606,62.904097365448784,8,172.47380991645798,82.45597087357262,14,274.39294198256874,137.10504778972435,64.90386130185541,175.0585056192131,85.79947137567449,11.91615541817823,148.43513337379844,0.0,266.5017156243472,927.2393534645522,170.18453181022275,179.1278224865787,568.0136618902727,273.6286495715519,871.2588370543523,1588.5853139585095,1588.9478271143669
43.1269305,131.9424438,atm,Росбанк,,,,,1349.0,2218.0,4085.0,9391.0,4,57.45885076284192,34.96528289713444,7,93.74310004140709,53.01837332491875,11,161.32937819144246,99.31242024548847,20,285.9544839796514,162.48468813914346,20.447829057295806,0.0,92.70154780571761,174.147000328044,61.49804993929115,175.0585056192131,148.02072169741422,898.6972603051744,228.11871794458463,7.3981987840343635,497.47485742687394,159.48061117714272,781.1649775621393,1715.0298808275072,1751.569056080524
43.12697429999999,131.9425124,education,Седан-B,,,,,1143.0,2218.0,3869.0,9391.0,4,63.11695005026,33.80519358950214,7,98.83731611488666,51.96062404093536,11,165.35212134827734,97.59921185996903,20,286.99866992726686,158.9047028377068,16.720403857156985,7.3981987840343635,95.66410444869207,177.79221321267784,66.37188713342609,179.1278224865787,152.56322503326243,897.1480853971944,226.2709464835756,0.0,492.8333629603435,164.13558420949735,785.1128535373175,1722.1446485727977,1757.4836063193266
43.1269531,131.9417571,education,,,,,,1224.0,2122.0,3652.0,9379.0,5,52.16733585131201,26.594397806950564,7,83.17209448715292,57.20640356868679,12,151.47104182825214,94.3023353857427,21,283.0844826725864,170.17947767618136,58.04774036437776,55.79421068733955,124.98360749965346,196.38437465385692,9.612506056238454,193.95525309231306,93.44112727370062,870.8928959553705,277.4884765250117,0.0,496.1547134729757,104.57521990915909,727.2082090109316,1687.5705261823614,1743.47544287879
43.12647910000001,131.94174679999998,pharmacy,,,,,,1039.0,2218.0,3805.0,9613.0,5,62.75438069567256,33.23411790577066,7,83.76188100073122,44.380173520486224,10,132.43890503123785,83.70645036474092,14,192.824133799558,119.00495941488359,54.31533169432387,75.63580530635892,95.27153655627907,152.73742273872824,0.0,148.43513337379844,119.82384078802745,918.3224350334212,258.2007216392101,52.72139197853856,548.7852095765687,128.24851376817017,744.3042248059353,1642.2828965642411,1691.4394409577178
43.1272086,131.9406604,bank,Восточный Экспресс Банк,,,,,704.0,2103.0,4112.0,11256.0,3,43.58569158577808,35.34894551097858,8,98.56170572452211,49.286738904196035,12,146.11028908029766,79.5296714763609,23,292.8390838847549,164.5773069319602,139.73288882328737,145.21089429663078,211.9669997763485,226.11675742223704,44.17623703532525,266.5017156243472,0.0,809.4999153674918,369.90232284473717,93.44112727370062,483.3594117555633,11.90934423990343,633.767522044699,1668.1710791713194,1758.4150287561274
43.1272005,131.94051409999997,goverment,Адвокаты,,,,,365.0,2103.0,4112.0,12070.0,4,65.49295422928822,35.36931477977148,8,101.56666021934976,44.83277135590251,12,149.64346518247763,78.48607842203484,23,295.34481055636894,163.54274819232612,141.80356872198888,134.78387287310673,221.44332586835674,223.71173679601043,55.36777253285592,273.6286495715519,11.90934423990343,806.1817213410868,380.32261671286346,104.57521990915909,487.4890160094576,0.09495019912719727,622.7608686800646,1661.8101490778602,1756.1131998214025
43.1659306,131.9125262,atm,Банкомат Тихоокеанского банка,,,,,0.0,0.0,615.0,8988.0,2,47.435678865014026,47.435678865014026,5,103.02991786210039,54.73178590733461,10,178.72615166638002,87.68435365107372,21,275.1057960133538,116.95752223483574,215.2241004007531,0.0,211.23830955141423,281.4674017448884,330.9022068656257,349.06678996113556,317.41546241097143,94.87135773002805,121.09367097704867,784.336285618586,558.9664918498253,1194.636345073709,532.0270805528579,1010.8338230159422,402.47668001553427
43.1684386,131.90935349999998,cafe,Азия,,,,,149.0,3334.0,5842.0,14508.0,1,0.0,0.0,5,133.2362853044377,72.74062457322026,14,209.08568872080085,74.05011949253014,27,316.93043781766596,127.3857703646724,91.77711591123682,155.40281859599986,0.0,194.89126860941735,118.00319678277569,102.70056879825819,273.9056357316601,235.1263727031174,485.59254806321127,1160.6099638978108,896.3075810070925,1444.8409753853705,602.2238743980275,939.1218066146039,480.9147258207159
43.0994701,131.9409186,pharmacy,,,,,,769.0,2821.0,5651.0,14205.0,3,13.47090583509702,10.110276332120078,5,68.75844108413841,68.17465935927854,7,120.05283793665191,102.56804422725202,17,272.8777429919492,146.8499682235713,56.72096336893194,15.784024868370526,294.96853596006446,24.53374243779333,0.09495019912719727,158.8348829375588,531.419359294914,387.60194835952166,45.12472625794789,285.17343503755563,1214.283600674865,1328.84099428576,271.82044769801047,694.7081399498675,409.36826700480503
43.0990654,131.9409586,post_office,Владивосток 690016,,АО «Почта России»,Почта России,ru:Почта России,1057.0,3036.0,5225.0,13064.0,3,37.78839640647192,5.746340649844274,5,101.31086972283376,77.93495408381143,7,150.2467646416933,102.65743705566044,17,298.3940392314352,143.58098072979936,47.56957595708784,31.092964639367622,299.9080011492637,37.14749832210023,45.12472625794789,145.80749328417608,548.0174520368697,415.3348985681007,0.09495019912719727,326.37596176965855,1236.6652478930496,1372.914387161136,315.4004943690401,736.9487883161811,433.3898947456594
43.0985965,131.952358,fuel,RS Нефть,,,,,0.0,464.0,1505.0,4849.0,2,67.33917537752865,11.230837869551092,5,118.4242709331797,46.66332028814173,10,197.30043042361604,85.70673122451463,15,262.75869720630203,123.71742753067238,25.01266519408246,179.52895805729435,78.57001324707974,536.0317436414508,159.43529543457325,59.925386831755944,301.1407350705172,56.10833750797756,927.1517937920022,297.29134792337663,762.7655691844744,1088.6717396130305,944.4749580191017,205.59958881748898,671.499549661454
43.11271729999999,131.9235354,medics,Дальзаводская поликлинника,,,,,690.0,2169.0,3542.0,5317.0,0,,,1,196.11682639332338,0.0,6,239.38204792597458,36.70435673398508,17,330.7912853398008,84.86312458706885,181.20080666211922,337.39991801103804,230.3009201678769,196.11682639332338,228.23464388049538,0.0,276.2113696055936,665.8048656379217,693.5728143882951,187.12663256286288,237.8892680740043,170.60968206955025,421.0430587783587,103.70439710541658,911.0791786992063
43.1054882,131.9380492,restaurant,Панда сад,,,,,477.0,1125.0,1416.0,6242.0,8,60.54605988952505,19.874534562614958,12,87.80999587814436,42.30633806688291,18,147.62251609623638,92.19930997840015,28,248.39832092343735,157.87275897015596,209.17994347889558,56.31395371730946,85.13819615120566,237.70982890943014,27.21279995548544,200.73172757272513,51.69739707205753,67.7577953256754,422.0086355894728,527.3734847644612,1202.6547789900987,621.5627585077691,496.8697562156331,437.43455757448254,670.2584126016652
43.1052623,131.93792040000002,pharmacy,,,,,,489.0,1125.0,1599.0,6146.0,8,40.20874194212135,25.31365338086383,12,72.03878416047404,52.1164859385771,14,97.78182769989066,79.58739652812203,25,220.49179019551514,158.0643039412497,202.401667188766,29.247898090688963,57.99817451170003,237.79270318256926,0.09495019912719727,227.93229900893604,24.644652967614356,59.890924767209775,433.26359550810804,515.3902582606207,1210.087695304788,643.6366481076127,483.1261329097073,448.2976092159077,695.4265764547126
43.105291799999996,131.93764050000001,pharmacy,,,Премиум-М,,,633.0,993.0,1705.0,6232.0,7,38.95744907820591,24.156509351141448,12,77.51264904288779,53.71131423841242,14,104.8077942125731,83.3818944185645,24,218.1335200086356,154.39263705645638,211.74690610528006,35.20565936510379,58.822472175078964,260.3748452997417,0.0,230.27733302279174,32.0729348495451,81.94152674051439,455.7731311299901,533.3914717470524,1190.4341917946604,635.88691397713,500.0755399490953,470.8767821634494,692.7896754303788
43.1004662,131.9303358,post_office,Владивосток 690077,,АО «Почта России»,Почта России,ru:Почта России,860.0,2189.0,4172.0,11865.0,2,71.83569707222595,22.243325324237603,4,95.67972285204166,29.66225353468328,7,169.15660053581772,87.94155063078237,12,266.36346340707547,138.2875252112629,440.1321002737254,345.8856822436093,398.31098137314694,94.07902239646356,49.59237174798835,213.42675881920198,653.5672305284543,690.9209638191375,0.0,245.05347740354728,827.9745513956249,1255.8517100527397,32.626137450073166,1198.9760645698193,1205.6984701266642
43.0983543,131.92598629999998,medics,,,,,,393.0,2043.0,2746.0,9145.0,0,,,4,160.95573758470636,15.940205119609828,4,160.95573758470636,15.940205119609828,15,346.41315474793004,118.63053149362277,817.2755261920165,148.99044774169315,141.61063819600957,353.3427217117638,174.51459149417778,0.0,497.00021744735113,357.3601076119886,424.15940581747145,353.8943082564012,453.95901719794017,1556.555690175525,392.1862086615858,1554.676946837525,1592.4645995967378
43.098415,131.92625120000002,veterinary,,,,,,393.0,2009.0,2746.0,9517.0,0,,,4,149.03167612298938,7.538910919288296,4,149.03167612298938,7.538910919288296,15,345.30249423256686,125.23760678400266,794.7649641135281,141.12870712211495,141.8666555248878,333.11293259325817,156.4558599065644,22.545424434249387,503.76804184240694,374.97251014366657,402.55835389652844,374.0669353750538,474.8330066443679,1554.968387849604,370.4862841091799,1549.566378352986,1569.995379214789
43.0978935,131.9280406,pharmacy,Семейная,,,,,408.0,1857.0,3776.0,8639.0,2,35.37064011595565,35.275689916828455,2,35.37064011595565,35.275689916828455,5,178.65887567846985,120.18541063432009,10,277.217992399704,135.91291361122046,659.02037889707,248.30624437375062,275.0609760523503,305.6362105721038,0.09495019912719727,174.51459149417778,641.6868636247339,531.3832480218533,341.46720066430754,310.88429425651816,625.819859989477,1592.581695186907,309.66263200639077,1505.73643647907,1443.6580930321697
43.0985211,131.9281751,pharmacy,,,,,,724.0,1741.0,3848.0,9679.0,2,35.37064011595565,35.275689916828455,2,35.37064011595565,35.275689916828455,7,182.24053474025322,96.38411917641058,11,269.80253481230665,144.54123814186923,639.4102357318965,205.17285827213928,242.15901171693997,236.04753182872915,0.09495019912719727,132.07453242611084,601.2566302124912,521.6529894817173,278.53031995046865,291.86793899455444,630.1887994723896,1524.6949274666085,246.1268505664122,1458.6813984155833,1415.1640435790175
43.093413700000006,131.9295814,car_wash,,,,,,0.0,428.0,908.0,3917.0,1,98.91705583154429,0.0,1,98.91705583154429,0.0,1,98.91705583154429,0.0,1,98.91705583154429,0.0,744.5837941838528,749.0262358342382,98.91705583154429,660.4921970938882,513.6818937306934,622.204329973902,873.8228813154941,741.3342467724467,775.2871161431616,595.7942659966574,950.439153383971,2019.1637665834141,762.3436721187815,1747.7589960364674,1549.8186657710112
43.093213399999996,131.9308377,fuel,,,,,,0.0,128.0,1177.0,3971.0,0,,,0,,,1,202.03987888896205,0.0,1,202.03987888896205,0.0,672.1622446012624,811.6772835101732,202.03987888896205,764.9009600055235,567.8922912413307,694.3299454819667,971.2643613896228,792.5380338676558,807.6302416816861,595.7832195569272,1045.1780494161385,2016.1473479319948,786.275484767005,1701.6481490085137,1481.749040456175
43.0891843,131.9261682,fuel,Мега Тэк,,,,,38.0,57.0,292.0,2988.0,0,,,0,,,2,233.15645809709736,19.912346690525325,4,340.1062846630688,111.8629224932068,1251.3099362575972,1167.6690102739776,405.1801694278584,253.06880478762267,768.416780144689,830.736835942979,665.0309645270316,213.24411140657202,316.2786429920932,1134.2511397873222,1159.9075768299515,2159.359150675046,1271.4548151574072,2287.952621774753,2060.697051594775
43.0889126,131.9222918,post_office,Владивосток 690017,,АО «Почта России»,Почта России,ru:Почта России,746.0,1997.0,3104.0,5501.0,0,,,2,143.06232152355358,13.493598473607534,3,191.45197181852004,69.31451010562596,6,329.2276721866893,147.03968536258523,1219.0414065985547,1114.8587500422952,501.9958212485085,129.56872304994604,493.9237626463078,581.3718118484464,440.68651153446206,156.5559199971611,0.0,1111.9636076383129,1102.5680261916364,1881.6171618587255,1410.5066456550348,2515.3216965875363,2323.3757728223736
43.0893964,131.9103873,fuel,МегаТэк,,,,,0.0,29.0,137.0,3409.0,0,,,0,,,0,,,4,445.5962029309362,24.575842670919855,355.6857398809068,688.0853441906714,411.73386573437944,440.8047630477812,480.7220653949429,619.8221585368203,693.0305894204862,809.1641992117986,745.6356136906536,963.880034063387,636.7239012402795,1050.0222321613737,1870.800883857173,2799.158799498435,3125.453637509535
43.089879499999995,131.9118949,car_wash,Анкер Авто,,,,,0.0,216.0,937.0,4514.0,0,,,0,,,0,,,5,460.20620363406414,24.65932139907827,480.6932018704509,783.74530975455,473.16303249332594,428.25556640206923,455.56523734825157,491.7674222141495,609.9654447390038,677.8174176246656,851.2258191585344,1047.8119265158446,701.0064403129632,1104.3202506438681,1872.5638535853795,2700.9836859738793,2991.8153666853177
43.1276126,131.8999304,bank,Восточный Экспресс Банк,,,,,895.0,2238.0,4899.0,14461.0,1,0.0,0.0,3,121.94351468701147,86.32694359557347,6,187.07378837434894,91.34078505250972,15,312.85115909933177,126.97963223552145,231.4697738319738,177.83135570902388,310.8622972325707,243.72641569682037,187.99918835201055,198.90310401654088,0.0,517.1492473028967,8.562381318059433,335.2190928361289,568.8516196633803,670.6212853578123,272.8930172456823,968.2803257992193,949.949757167699
43.1154999,131.90704920000002,medics,Женская консультация,,"МУЗ ""Городской родильный дом""",,,108.0,519.0,1164.0,2829.0,0,,,4,181.06647640092584,7.95302477068895,9,226.56829933978133,44.649439348314836,22,326.9849452720671,95.98312077898876,207.10151222349288,188.2808101795941,225.01550529348756,465.3903787669117,246.9830446058287,0.13427985935570838,172.96395253760008,345.1604558902282,57.12491537537318,437.67858442466184,308.2248145220078,135.99500608908863,952.9584870664193,1474.7728630177662,1932.3106637024591
43.1146744,131.9088597,bank,ВТБ Банк Москвы,,,ВТБ Банк Москвы,ru:Банк Москвы,237.0,550.0,1251.0,3443.0,4,39.099051092539696,36.89838628454087,7,77.42830807866358,55.33444773841129,11,139.50716586130477,95.3951203979219,24,292.20826751243663,158.0938311540268,142.60502097779394,16.378290097310636,97.37891706752129,348.72285581889395,110.0329840804878,66.88822022846922,0.09495019912719727,399.60827716074914,207.5816141715187,277.6721129931457,156.99009760146367,149.52877824815926,790.209905319174,1311.08871430238,2016.233984627336
43.1135187,131.91088009999999,bank,Интеза,,,,,44.0,827.0,1967.0,3643.0,3,30.42067216038417,29.23455263661217,10,129.14138541866757,69.65671044635494,15,164.48704676913104,78.25103638563318,19,218.73265171503093,128.633991698358,71.85779379150932,194.52454966298578,122.28907413255692,159.76719013788158,21.38383045063353,159.87301633426694,0.0,266.1213900747919,255.74655912159585,159.59541184425004,156.5756134132423,333.63711169002755,614.5984617707118,1128.3841490501527,1940.985675701988
43.1125927,131.919225,pharmacy,Ортопедия,,,,,306.0,1130.0,2233.0,4858.0,4,32.785442493432406,37.86467919723721,8,83.76100744613981,59.785841288980606,12,130.45316610399558,82.70646898389812,16,196.4110026925225,137.4711981633534,106.98789401164431,14.35099309942795,116.89846508202379,19.610836767651566,0.0,47.58729308098895,97.17994010665012,663.5838255915249,357.0969566303237,187.25710350143348,152.65464529396175,149.30356498066217,115.16190994422688,443.9297634491476,1256.158538648658
43.112087700000004,131.92083300000002,cafe,Точка Суши,,,,,667.0,1802.0,2985.0,4605.0,2,24.438934402798843,24.438934402798843,5,88.90670082806194,55.14918638415758,8,140.82850432227093,80.96895785963731,17,264.19426551265997,133.54796954126613,24.92076463697044,127.76606897541456,0.0,125.7732859994656,142.11628035983188,90.18349719491798,48.877868805597686,742.4251035690356,499.08140566914926,47.20906331358057,267.82236610646856,69.77896529365043,246.4166768607861,313.0960608618974,1121.177762474427
43.1125324,131.9272101,pharmacy,,,,,,424.0,1437.0,2207.0,8304.0,2,44.60017143092538,44.60017143092538,6,120.52673243538395,64.80056260577257,6,120.52673243538395,64.80056260577257,10,235.4391214880283,151.95649332473027,44.01574173301737,187.85437978426123,442.4818748858073,121.6635920576458,0.0,40.28104830475773,568.3160946829616,732.533445376441,669.5265225659201,281.0561660878814,83.61161638751517,452.7393765947859,665.7209343780557,207.14490906765593,613.9722755333778
43.11465620000001,131.90905990000002,atm,Банк Москвы,,,,,237.0,550.0,1600.0,3443.0,6,56.64794918003984,38.06018550941314,8,85.82975319637859,61.26165573189301,11,129.60583804815607,89.71459844198438,23,278.50500218813784,158.70828461026713,138.9315129310061,0.0,86.77637865356934,332.90624442289896,97.15952820693225,53.565210418725606,16.378290097310636,401.5792027458733,223.6782854533775,261.3317213108408,141.43487935733094,154.83408180395153,773.8504960671373,1294.761556287063,2018.0831871718033
43.11130429999999,131.9347901,bank,Росбанк,,,,,923.0,1439.0,2950.0,5979.0,4,42.234799654487695,39.442385758078615,22,135.71827902658356,56.84886053683206,42,188.2406027734131,71.35098953133344,52,225.83807483659095,104.39672921899042,111.71107821790928,7.955444236895574,171.15489126259635,235.92818438359228,108.21082248266073,13.051076704932198,0.0,138.72324826689234,392.4714078836467,92.87507994924982,691.290264015646,123.05626397258887,145.3070644595909,113.09090890375559,17.700510077468415
43.11127000000001,131.9348761,atm,,,Росбанк,,,923.0,1439.0,2950.0,5979.0,3,22.51812550434192,26.42047118412302,25,139.31739105812483,56.95979315789659,43,185.60349598561987,71.52231632593791,52,220.93879415368076,104.74812904846058,105.98581789426795,0.0,164.93590260305191,228.21759847996748,102.55909406840607,20.82766760256597,7.955444236895574,131.93315647960506,396.2888722327491,98.64197006023403,698.7186583507113,115.18167540829222,146.6786054019457,105.34719244576836,25.630222969409253
43.114472799999994,131.9123531,medics,Детская поликлинника. Отделение востановительного лечения,,,,,359.0,2083.0,2510.0,3698.0,1,9.87116810296094,0.0,8,133.0764806413727,50.663284362826765,15,187.8554213158232,73.09739271276557,21,244.6830335045851,112.81045839622679,48.78768160191738,265.4840508103826,135.21848490281732,114.36525833196816,141.0550323029747,0.0,9.87116810296094,379.9076717145041,144.44562552289577,9.053689443402538,138.49969958665076,350.6808316221636,507.6280611074121,1029.3710150532283,1839.101975018053
43.1145609,131.9123679,bank,ДВБ Банк,,,,,314.0,2083.0,2510.0,3698.0,1,0.0,0.0,9,143.18735554691096,55.42892754639424,15,189.43189358435336,74.23675795771793,22,258.17387841084854,122.92147089112943,56.254607525982195,268.7647529489408,132.19376471292628,123.20105748262361,149.0025494224721,9.87116810296094,0.0,389.72494013790157,147.65934399152923,8.321018544252315,136.40566889026107,347.0974887544653,508.72492275426777,1030.5479307422372,1839.770662594061
43.1145304,131.9122743,education,Открытая (сменная) школа №1,,,,,359.0,2083.0,2510.0,3698.0,1,8.321018544252315,0.0,9,140.16764869626599,51.91346347899084,15,185.7968561489655,71.57036485151085,22,256.7040353362038,124.32666056957648,48.60865993958332,261.3317213108408,126.649827720022,122.66720553347896,141.42350070243023,9.053689443402538,8.321018544252315,384.7788374628554,152.93786292756545,0.0,130.26738238168,341.98784114402946,515.3096633301212,1037.1031906091616,1846.5864112942336
43.1173677,131.88874270000002,bank,Росбанк,,,,,478.0,2113.0,3085.0,6013.0,10,53.82726920266585,32.363685084639094,20,110.88600429403122,63.598961415034196,49,187.00552523262198,78.0653035331118,92,292.9266145418771,132.87873605075643,101.16853489511462,7.601948001310851,45.27123533300744,188.9907329833411,210.2771148754444,35.820521054479215,0.0,113.89552446156159,279.1554909129608,335.6491016835696,671.5911824440475,27.274682280364424,434.4284260806943,706.0877188634657,2389.752089480303
43.117433899999995,131.888766,atm,,,Rosbank,,,478.0,2269.0,3042.0,6049.0,9,49.359226070594474,28.79485347186598,21,116.77404334405351,65.39763711869348,48,186.64438006447844,78.06321846815285,91,291.8577473388399,131.59812383459376,102.2787308501999,0.0,49.128631386129896,189.0026108091042,213.72131915351744,36.66946695549438,7.601948001310851,113.68271200936056,285.29171098167865,328.05137154478524,674.1233983312565,34.75644224882535,431.7647928792942,711.7220177080497,2383.150482424386
43.117296,131.8891708,bank,Росбанк,,,,,191.0,1814.0,3070.0,5788.0,7,38.874660721339104,27.569489216028746,16,98.12436860126115,60.08109101093964,48,195.91302050451608,81.01736570166021,84,284.69383514792474,125.38788368859606,66.0146338107136,36.26426430592072,21.636565031457778,224.61733464469106,230.8514488702134,1.1859276069937543,0.13427985935570838,149.44829556500846,260.26925154541897,335.53195814090486,638.3472301841473,49.52123971655823,467.576449623687,731.2447915178968,2371.4993941928174
